Date,LTP,Change,High,Low,Open,Quantity,Turnover
2024/03/14,377.00,-0.53,390.90,376.00,386.50,"101,615","38,862,545.10"
2024/03/13,379.00,2.71,387.00,364.20,372.00,"122,482","46,287,307.50"
2024/03/12,369.00,1.79,370.00,360.00,367.10,"52,061","19,074,978.80"
2024/03/10,362.50,1.54,369.20,357.10,357.10,"49,038","17,851,949.70"
2024/03/07,357.00,2.03,363.00,351.00,356.70,"60,185","21,509,227.00"
2024/03/06,349.90,2.01,356.90,337.20,345.00,"70,282","24,397,549.00"
2024/03/05,343.00,-3.76,363.50,338.00,363.50,"57,544","20,136,371.00"
2024/03/04,356.40,6.07,363.50,342.70,342.70,"8,952","3,195,633.80"
2024/03/03,336.00,-0.3,344.00,331.00,332.50,"34,575","11,620,506.40"
2024/02/29,337.00,-4.53,358.70,336.10,358.70,"72,146","24,646,560.70"
2024/02/28,353.00,-1.37,362.00,347.50,357.90,"30,054","10,594,509.80"
2024/02/27,357.90,-0.58,366.00,354.00,366.00,"23,501","8,401,393.50"
2024/02/26,360.00,-1.48,374.90,354.80,365.00,"53,489","19,434,219.90"
2024/02/25,365.40,3.22,375.00,351.00,361.00,"152,699","56,098,778.80"
2024/02/22,354.00,1.72,369.90,348.00,353.50,"135,101","48,722,601.10"
2024/02/21,348.00,-1.14,359.00,348.00,359.00,"37,267","13,121,757.50"
2024/02/20,352.00,2.03,365.00,343.60,345.00,"83,849","29,586,284.40"
2024/02/18,345.00,-3.09,363.10,340.20,363.10,"65,560","22,809,963.40"
2024/02/15,356.00,-2.52,376.00,350.90,372.00,"149,300","54,450,068.60"
2024/02/14,365.20,10,365.20,334.00,335.00,"297,546","107,038,419.10"
2024/02/13,332.00,-2.35,341.00,330.00,335.00,"36,428","12,187,517.90"
2024/02/12,340.00,1.58,341.90,328.10,328.10,"16,812","5,676,457.60"
2024/02/11,334.70,-0.09,345.00,334.60,339.00,"28,403","9,639,082.80"
2024/02/08,335.00,-1.47,339.10,334.00,337.00,"23,520","7,903,250.70"
2024/02/07,340.00,0.56,343.00,335.30,343.00,"24,692","8,364,030.70"
2024/02/06,338.10,-0.27,342.90,337.40,338.10,"14,937","5,070,565.30"
2024/02/05,339.00,-1.14,348.90,337.90,337.90,"39,113","13,335,287.90"
2024/02/04,342.90,1.45,348.90,333.00,333.00,"55,849","19,129,336.90"
2024/02/01,338.00,2.74,346.00,329.00,329.00,"142,959","48,628,010.00"
2024/01/31,329.00,0.49,353.00,322.00,322.00,"78,067","26,262,222.50"
2024/01/30,327.40,0.74,332.00,321.00,329.90,"17,938","5,850,503.80"
2024/01/29,325.00,-0.31,335.50,323.00,329.00,"20,874","6,820,699.00"
2024/01/28,326.00,1.88,329.00,319.60,326.40,"9,041","2,924,375.20"
2024/01/25,320.00,0,325.00,316.20,316.20,"31,724","10,195,644.00"
2024/01/24,320.00,-0.93,330.00,318.60,329.00,"18,281","5,906,061.30"
2024/01/23,322.00,-0.34,337.00,318.70,323.00,"13,591","4,389,152.80"
2024/01/22,323.10,-0.86,334.50,320.50,331.30,"31,189","10,162,686.90"
2024/01/21,325.90,-2.69,340.00,325.10,330.00,"48,446","16,056,664.10"
2024/01/18,334.90,-1.79,344.00,332.00,337.00,"54,061","18,136,760.30"
2024/01/17,341.00,-3.4,362.00,338.00,358.00,"106,543","37,640,335.40"
2024/01/16,353.00,2.71,356.50,345.00,345.00,"56,877","20,011,485.50"
2024/01/14,343.70,3.52,344.00,330.00,332.00,"41,598","14,148,468.60"
2024/01/11,332.00,2.15,332.00,320.00,329.00,"31,177","10,076,188.70"
2024/01/10,325.00,-1.81,340.00,325.00,337.00,"43,568","14,579,221.90"
2024/01/09,331.00,4.75,335.40,316.10,320.00,"68,595","22,435,457.80"
2024/01/08,316.00,3.61,316.00,304.00,305.20,"36,492","11,428,201.70"
2024/01/07,305.00,-0.97,313.50,303.00,303.00,"15,326","4,717,396.50"
2024/01/04,308.00,-1.91,319.00,307.40,319.00,"16,652","5,224,089.70"
2024/01/03,314.00,2.05,316.00,307.00,313.00,"11,988","3,744,363.00"
2024/01/02,307.70,-2.9,319.00,307.60,319.00,"12,827","3,982,321.00"
2024/01/01,316.90,0.92,326.00,311.00,320.20,"25,577","8,068,387.70"
2023/12/28,314.00,0.32,322.00,311.10,316.00,"22,856","7,216,766.30"
2023/12/27,313.00,-2.19,326.40,311.00,325.00,"18,164","5,761,385.30"
2023/12/24,320.00,-1.23,334.50,315.20,321.20,"24,277","7,858,303.30"
