stock_a,stock_b,Cointegration_P-Value,ADF_P-Value,Mean_Reversion_Coefficient,Observations
MKJC,NIFRA,3.283668220678188e-05,3.1489079456401002e-06,-0.024705509652722724,1161
MKJC,CZBIL,0.0003730785581720634,1.8165106634304765e-07,-0.020804018010838102,1161
MKJC,HDHPC,0.0001770815063835834,1.9848056018752995e-05,-0.0211937584192048,1161
MKJC,SLCF,4.192020122256262e-05,4.905215184742397e-06,-0.031131329462252,1161
MKJC,KBL,0.0008217325239379431,4.867337713105862e-07,-0.02062850885325896,1161
MKJC,GFCL,0.0027245237515668977,0.036405686981570394,-0.009728934125408258,1161
MKJC,KDBY,0.0031400183248544737,0.009457557036095866,-0.027753336856164584,853
MKJC,NICAD8182,0.038108824343800834,0.007573564738095562,-0.016766462112443578,1151
MKJC,MSLBP,0.0069457548453067414,0.025804305844786612,-0.011867404431374155,1131
MKJC,NMBMF,4.690728121833643e-05,2.4820380075998506e-06,-0.02325168309526659,1161
MKJC,SAGF,0.0217318877914582,0.03649770906673133,-0.027515090219808563,622
MKJC,KKHC,6.881953942458003e-07,1.226313028444358e-09,-0.03300871128172535,1161
MKJC,NLICL,0.002990539008634421,0.00032414657209548826,-0.01953487421948554,1161
MKJC,SLBSL,0.0015087195140703186,0.006961211243496198,-0.01754928847397974,1161
MKJC,RHPL,0.0002861422535396667,9.73892217640401e-05,-0.02197624779593594,1161
MKJC,RURU,0.0032710023629305526,2.4572710680888112e-05,-0.02350079352429911,1161
MKJC,NYADI,0.0387519082955317,0.0004966048880415327,-0.03123662860180322,1093
MKJC,LVF2,0.004491887856325664,0.014088902496458925,-0.033322145470608557,432
MKJC,MBL,0.0045477719747887835,4.278360267100312e-05,-0.018561048265930087,1161
MKJC,BPCL,0.0010055131185858284,3.7006293925066995e-05,-0.020439903088472218,1161
MKJC,HPPL,6.734398054019009e-07,1.9438626471313455e-09,-0.029300509969305846,1161
MKJC,HURJA,0.0002758542140352486,1.2000479790823086e-06,-0.027086158774240733,1161
MKJC,ACLBSL,7.202579964663328e-07,6.208642681131914e-06,-0.022526820380544273,1161
MKJC,CIT,0.011414627927107793,0.007934350773475355,-0.013262408055611918,1161
MKJC,MLBSL,0.02064805823376064,0.020603723960690264,-0.013327269973407895,1161
MKJC,CGH,0.02127363615470937,0.008196652198178686,-0.012685707058163834,1161
MKJC,GMFIL,0.00307085037340138,0.02507092597568646,-0.011478034120036874,1161
MKJC,SHPC,0.003967340323835465,0.022683520242397916,-0.01143835702541974,1161
MKJC,MEN,0.006505328575025171,0.00046023050229691283,-0.015644752156272878,1161
MKJC,STC,0.01427164732599008,0.036729789422337795,-0.009487959773797574,1161
MKJC,JOSHI,0.00012216241810607828,5.605607703817956e-06,-0.024006351979282064,1161
MKJC,NCCD86,0.0326821361342114,0.012530422333993785,-0.014291745652403045,1156
MKJC,NICGF,0.00346758365330108,0.0005647960569924871,-0.023766971732573784,1161
MKJC,UPPER,0.008237678223424928,0.0028068556868438566,-0.011381063604186552,1161
MKJC,SBL,0.0005215575428605155,9.767983329037543e-06,-0.021848884875032455,1161
MKJC,RADHI,0.000913221267445742,0.0019550442321896694,-0.01651592643259172,1161
MKJC,SANIMA,0.002895029967155745,6.90218721589533e-05,-0.018920207987726756,1161
MKJC,PCBLP,0.02003773201140004,0.023255117840843893,-0.012481886373838775,1151
MKJC,SALICO,0.0007774099821832669,4.921697108492497e-05,-0.023547016469399683,1161
MKJC,PSF,0.0034824957304352157,0.0006635925259250536,-0.021999419759235996,1161
MKJC,SBLD84,0.002648731852816668,0.0003849830745858148,-0.022899102981732554,1157
MKJC,NHDL,0.0003915975338843928,0.005853148707520542,-0.016442328912031724,1161
MKJC,NICSF,0.0014493621127645553,0.00017581292659506545,-0.025052984101286757,1161
MKJC,NABIL,0.00998572428674954,0.005165986607834666,-0.011077252254594565,1161
MKJC,NICAD8283,0.02471432738060354,0.005623326624624241,-0.017169743220859707,1154
MKJC,SKBBL,0.001532642516698809,0.0001490640158872238,-0.021979787409848125,1161
MKJC,SBIBD86,0.002214385218971979,0.000444709098076443,-0.022472578224776427,1156
MKJC,SIGS2,8.607518406939679e-05,2.8841518095297923e-05,-0.029757887360070755,1161
MKJC,ADBL,0.0003586199960343598,2.2257748135139262e-05,-0.020995214187858734,1161
MKJC,SBI,0.011632266376894965,0.015689639706924722,-0.01389320408927181,1161
MKJC,NTC,0.0017653604154511684,0.00036037210307529106,-0.023959882691902946,1161
MKJC,BBC,0.00030519863758885336,9.935171816935053e-07,-0.025083922854279413,1161
MKJC,UMRH,0.0006867870734857699,0.0044716118706468804,-0.013540614064441101,1161
MKJC,SRLI,0.007423959762250479,0.00041955841877353624,-0.0172524557315962,1161
MKJC,LICN,0.003099519941011216,0.001782124805844141,-0.019177877599200085,1161
MKJC,SMATA,3.281963994207675e-05,1.1224428593150778e-05,-0.025883236064448895,1161
MKJC,NBL,0.005188335539993867,3.139951380201673e-05,-0.017552200822449685,1161
MKJC,CFCL,0.0006657746344366615,0.00535692557168259,-0.012866326866477618,1161
MKJC,SBD87,0.0015924483287313154,0.00019206422601294974,-0.023555423140555337,1160
MKJC,CBBL,0.004796935254824937,0.0003564515095730176,-0.01940172299220165,1161
MKJC,GBIMEP,0.012813203476425476,0.0157186089929295,-0.010791873125000762,1157
MKJC,LBLD86,0.001005909547979533,0.0010551330663574033,-0.02089723128319265,1152
MKJC,GUFL,0.0006546537899336641,6.9244156304843e-06,-0.02171208711454438,1161
MKJC,NMB,0.002847506605506111,2.395993161587276e-05,-0.017391556045254247,1161
MKJC,SHIVM,0.0005467729731831461,0.00011189640132383732,-0.010654704664508076,1161
MKJC,RMF1,1.4404971083077492e-05,4.257885598457365e-06,-0.030937223229677784,1161
MKJC,UAIL,0.005062593211860069,0.013388251603956887,-0.011878708672709388,1161
MKJC,BNT,0.032776114019650776,0.007537682859142128,-0.01902835244603102,1161
MBLD2085,NRM,0.00636520088512034,0.00022676905023486627,-0.06523562353426858,347
MBLD2085,ILI,0.02444355079887113,0.004735560012327201,-0.06606246957856993,347
MBLD2085,KBLD89,0.03833590404254827,0.0003221696102883952,-0.05834595603871158,332
MBLD2085,SNLI,0.016915648750142804,0.04514656176616746,-0.03478126282622304,347
MBLD2085,ULHC,0.005170596465429815,0.03814609295968909,-0.04388725236028451,347
MBLD2085,NWCL,0.013300614898966842,0.001931974093188573,-0.04628914850208817,324
MBLD2085,LVF2,0.0004088384117889277,7.5350142073629615e-06,-0.1345189940487663,347
MBLD2085,C30MF,0.027680019464971613,0.000597347789085799,-0.11493225504562021,347
MBLD2085,SIGS3,0.03136852752438241,0.0008595851644075191,-0.0894056032680315,316
MBLD2085,RMF2,0.003922706045222835,0.0011744042840474884,-0.06617115375494415,347
MBLD2085,MEHL,0.008255428548842725,0.012990828379088276,-0.04947353529984756,347
HLI,VLBS,0.01743234420452108,0.014639234993152324,-0.0069490301133435595,3305
HLI,SGIC,0.0059313267655745254,0.04101793938979647,-0.020329739799772484,665
HLI,NIBSF2,0.0209006552979124,0.03200044459460311,-0.015291266407910347,1248
HLI,NESDO,4.9657717704606936e-05,1.685819102973731e-05,-0.019836782075292828,974
HLI,NIBLGF,0.0062595208002186415,0.0015592169167433611,-0.04974844597340588,579
HLI,LLBS,0.004515976791605542,0.0009206812688956602,-0.008547633044694048,3696
HLI,HRL,0.0001216704867774347,0.0003483344970970217,-0.05078827500899296,323
HLI,GBIME,0.03053071496452925,0.032119570847953624,-0.003436350447787317,4881
HLI,NIFRA,0.0315382102388528,0.04747625066485841,-0.007903785813792315,1381
HLI,KBL,0.014418129018801648,0.02996820416009728,-0.0033965970123612543,4880
HLI,GIBF1,0.021892379433683423,0.002091036032282138,-0.04272620400092929,665
HLI,KDBY,0.030870712171272793,0.01266532862819978,-0.03176416884909461,665
HLI,NMBMF,0.0023866887521945533,0.003126181277638677,-0.007766575067695834,3124
HLI,SAGF,0.03973559717858239,0.013418151303335327,-0.032839770225530966,622
HLI,SPL,0.001555819394140309,0.00019057926795743333,-0.040614592285434375,630
HLI,RURU,0.0005354624435506674,1.860752343302219e-05,-0.02129530364248553,1303
HLI,LVF2,0.027387959391631706,0.00561051175714224,-0.059324628315737156,432
HLI,C30MF,0.04893416725807181,0.005030621042053825,-0.05579269383749715,470
HLI,CGH,0.0034492481356638845,1.895854701365599e-06,-0.017983697925349353,1388
HLI,KDL,0.02441577928419698,0.0012865151612815812,-0.021305560568574494,614
HLI,SBL,0.0052657534237062495,0.003324233424095907,-0.00529125978580449,4881
HLI,NICFC,0.013380182571442379,0.009485641581487696,-0.032721884876177096,665
HLI,HEIP,0.04517795824688101,0.019108686191579783,-0.030161846162283363,665
HLI,NABIL,0.015536566230465891,0.005185843812407727,-0.005085993149828862,4881
HLI,ADBL,0.024065368726829597,0.012623592077523194,-0.004629894169178117,4880
HLI,NTC,0.031098879863391316,0.014595155101818818,-0.004633649436029183,4004
HLI,H8020,0.03636674429637312,0.010035922394969164,-0.0693252350044455,317
NBF2,UMHL,0.02231758413463326,0.010046334173996058,-0.011946245914949236,1752
NBF2,PBD88,0.0005791680641106025,6.680482979366663e-05,-0.05269801650896017,831
NBF2,SWMF,0.00404952428689406,0.007677297575449129,-0.02265809751866394,929
NBF2,NBLD87,0.0013594516310057602,0.0003282704538596,-0.03962019219490419,947
NBF2,NICGF2,0.0013573253694914456,0.002203243977147614,-0.08844940982758712,289
NBF2,SPDL,0.00033057170413697376,0.0006746690887584805,-0.02022358328417627,1752
NBF2,PMHPL,0.002703378522543367,0.0003258975767930669,-0.019376834343833582,1752
NBF2,LBBL,4.2666256131399043e-05,0.0006117251887607616,-0.018967182544168,1752
NBF2,EBLD86,0.01252725814566646,0.00037580337669798224,-0.04409771426751515,790
NBF2,UHEWA,0.02658310510718627,0.004007366200436779,-0.02361315315362513,838
NBF2,SGIC,0.01894244280232615,0.011019604586610983,-0.03167566183683394,673
NBF2,MNBBL,0.0007408686086073007,8.249561715702308e-06,-0.032639955868189706,1752
NBF2,UPCL,0.005283903627250537,0.011871773951534005,-0.01113110682052103,1752
NBF2,NIBSF2,0.0001589208101877612,2.2028561248111184e-07,-0.06309133505787205,1248
NBF2,MKCL,0.02242073259460731,0.02458290991503888,-0.025420087511327728,348
NBF2,ILI,0.007691927694978103,0.0008342296558090528,-0.06620124021034672,478
NBF2,ENL,0.005389770806744669,0.0014456165204152392,-0.020634239716850092,996
NBF2,AVYAN,0.0019067600245320315,0.00416143879150081,-0.028075452466073163,793
NBF2,NIBLGF,4.0478461376513066e-05,3.154146577264185e-06,-0.08787143577641222,579
NBF2,PBLD86,0.01906363560326003,0.005950680295177398,-0.017451916843705936,1289
NBF2,HRL,0.04820560676333193,0.04500567940377727,-0.0351274334260845,323
NBF2,SBCF,0.0001764728247589576,6.884512969303906e-07,-0.05703077557301192,1266
NBF2,AKJCL,0.0029021124859443764,0.0004237106666183528,-0.0214255734333842,1752
NBF2,ICFC,0.0014769425639863342,0.0163002020162614,-0.011865724394210077,1752
NBF2,MFIL,0.011969972387136731,0.027748300499350013,-0.00989611715769771,1752
NBF2,DHPL,0.010976811982586872,0.003704408210496014,-0.013312266020687228,1752
NBF2,FMDBL,0.014894927567405273,0.0013686909980861306,-0.017984370658406662,1752
NBF2,AHPC,0.0015613455582437032,0.0021800555865717007,-0.016834254834734254,1752
NBF2,CITY,0.0018034367592500932,6.042521306418899e-05,-0.04138141220607983,534
NBF2,SADBL,0.01626420243767451,0.02653916275738941,-0.014063390251115292,1752
NBF2,GBBL,0.017789335470012567,0.003159557513415971,-0.0173358190672762,1752
NBF2,HDHPC,0.04755537409535965,0.0016329371654457093,-0.017525585340202845,1736
NBF2,SLCF,0.019431910585229365,8.554147606317535e-08,-0.03301659909556337,1370
NBF2,GIBF1,0.00624579814564314,1.330829519693088e-06,-0.0936957876266699,790
NBF2,KDBY,0.002205822785180518,0.0003936740245543328,-0.052918149528058234,853
NBF2,MBJC,0.049713863979741285,4.15117487162542e-05,-0.02534784863194244,1066
NBF2,SAGF,6.530698725012308e-08,2.315563084283557e-08,-0.11971087125139743,622
NBF2,KKHC,0.00026602114233750996,0.0034094237363590106,-0.013737022467000289,1752
NBF2,SPL,0.017545658690653835,0.0001978343632758633,-0.048230457275413946,630
NBF2,NWCL,0.03945832093517815,0.0006685932751528649,-0.046095192168045446,341
NBF2,RURU,0.03873544236446298,0.0001287107207833839,-0.027290533179767464,1303
NBF2,LVF2,4.1095902659257865e-05,6.66852439570142e-06,-0.0936602984339583,432
NBF2,C30MF,2.4675079313678325e-07,6.072083239111367e-08,-0.13385064091959253,470
NBF2,JOSHI,0.025429594644146736,0.011065184044627963,-0.011472713497946334,1752
NBF2,GBBD85,0.007329975497218073,0.0008117227757580462,-0.039658923811379525,854
NBF2,KDL,0.03017412653645712,0.0007253311286123527,-0.030683105095972076,614
NBF2,CCBD88,0.0019808010593725845,1.0801336410616124e-05,-0.05766817095639513,853
NBF2,NICGF,0.04716361412053344,5.722743706583363e-05,-0.033837494277532264,1752
NBF2,CBLD88,0.015905050105020115,0.00010470887571617107,-0.04722620792195113,861
NBF2,BHPL,0.013025951022333952,0.03253857493875443,-0.027167753494013316,692
NBF2,RADHI,0.006996679194969098,0.02142364296595331,-0.012058003138923778,1752
NBF2,NICFC,1.247309121756171e-07,8.060893092184866e-08,-0.08706378089988867,806
NBF2,SBLD84,0.027684674554938112,0.006758436413236103,-0.019304388517199608,1273
NBF2,SIGS2,0.0385743042532159,1.564689450154179e-06,-0.053925398326615116,1415
NBF2,BBC,0.012572065366365449,0.0020539771592907735,-0.01489103941636367,1752
NBF2,H8020,6.7043671982743425e-06,6.0079757608221565e-05,-0.12748164853957844,317
NBF2,PRSF,1.0787941084223682e-08,3.7644276651650455e-10,-0.15458314933378592,537
NBF2,SMATA,0.021387844542566026,0.018097936592832934,-0.011309371790319765,1752
NBF2,SBD87,0.021218061772253945,0.00432807826375492,-0.02081570044411072,1272
NBF2,LBLD86,0.011612282163236613,0.014705298827227984,-0.014827775984830642,1303
NBF2,GUFL,0.015878727999860186,0.0331962660431511,-0.007951689874642,1752
NBF2,RMF1,0.0005867795053796666,9.054620201296296e-07,-0.06085974112146354,1181
NLO,PBD88,1.7941065114919202e-08,1.1823898430541838e-05,-0.036786969569403576,814
NLO,EBLD86,0.00027899711915675663,9.114230013933648e-05,-0.03184833111311436,788
NLO,GBBD85,0.0195733614524521,0.0053024882834136165,-0.018836572230918086,810
NLO,CCBD88,0.0011333855462017067,0.006249696436868083,-0.018064954629737225,814
NLO,CBLD88,0.001082544641681387,0.004325023255589904,-0.031048460748122494,813
NLO,NICFC,0.0006778983077468686,0.0006970295845684763,-0.026568983520866955,805
UMHL,HLBSL,0.01658960482331303,0.021485085956253543,-0.005572270496255383,2737
UMHL,HIDCL,0.024749424683680354,0.010006467634689183,-0.007173828418203217,2737
UMHL,BHL,0.00012068869844769345,0.0006613198118473691,-0.03236001505452165,916
UMHL,SPDL,0.044725650049584016,0.024097056528250504,-0.006724270176959309,2737
UMHL,SAHAS,4.4663097797276014e-15,8.529795438701878e-08,-0.03605585191860544,1122
UMHL,MSHL,0.0026866856456189644,0.03271095677568471,-0.04183746142188293,411
UMHL,UHEWA,0.00025073378618424623,4.666936932864577e-06,-0.03809139023719295,838
UMHL,RSDC,0.04578467610247496,0.005892559930703427,-0.007086246550621793,2737
UMHL,NMFBS,0.021999681235173436,0.005618777530729133,-0.004960013270329996,2737
UMHL,ENL,0.02700513462169371,0.0003731994856032687,-0.018719251504530018,996
UMHL,HRL,0.00030256395831788473,0.0006011140730433675,-0.07018495709390477,323
UMHL,KMCDB,0.015549897772959481,0.04695054059472728,-0.00589965404119428,2737
UMHL,EDBL,0.009153397700301361,0.01059034968543045,-0.00789584125162595,2737
UMHL,AHPC,0.011568134429427609,0.015660382051448412,-0.0065820392771005105,2737
UMHL,SLCF,0.018950535729378694,0.001082098684595365,-0.015394864181378667,1370
UMHL,MSLBP,0.01280619893366871,0.0025712505640405094,-0.010874085729959123,1345
UMHL,MBJC,8.510967788472597e-05,2.2335318960351042e-07,-0.02931035421102425,1066
UMHL,NYADI,4.464074056277475e-05,5.961037864306283e-06,-0.034460497415028365,1093
UMHL,HURJA,0.029781430842142933,0.03672737964365007,-0.008127956272633059,2015
UMHL,JOSHI,0.03792974010821583,0.0009201887592114577,-0.01001145578786182,2150
UMHL,BHPL,0.012142336010967677,0.00024997996056839463,-0.037545042662163984,692
UMHL,NICSF,0.0029212857822126102,0.0002470786909470391,-0.015395757500387134,1176
UMHL,MLBS,0.024822365795957018,0.011794418603024551,-0.011614050238261309,1147
UMHL,SIGS3,0.025287827209750865,0.04345986742555503,-0.0478827067080278,327
UMHL,BBC,0.014884129213380736,0.0011720683507926643,-0.011005332769112737,2630
UMHL,SRLI,0.0019218660303365778,5.106561270889971e-05,-0.01557609561879841,1181
UMHL,GUFL,0.009779600885186188,0.025634983005954827,-0.005172028713844692,2737
UMHL,RMF1,0.00032913791690701837,0.008680392602768209,-0.014265017378408979,1181
HLBSL,SWMF,0.008076577166150378,0.007224990985275659,-0.019833980897377326,929
HLBSL,HIDCL,0.011511463788363624,0.016341799544819513,-0.006066146155612023,3059
HLBSL,SPDL,0.0018656363840519388,0.010585143671742406,-0.008354550168499482,2751
HLBSL,PMHPL,0.04289788704436317,0.030620084010001682,-0.007944957821782964,2238
HLBSL,MLBBL,0.004655694079069389,0.007951025893897358,-0.008540746865638854,3285
HLBSL,LBBL,0.03891924727407096,0.044839696863294594,-0.005677577436289221,2681
HLBSL,RSDC,0.00432138633956191,0.0345956272826527,-0.006074570107358449,2848
HLBSL,SIFC,0.02825816271284315,0.020980772334148943,-0.006066731127793477,3283
HLBSL,MNBBL,0.03189236817139777,0.046691503641376954,-0.005212446991608688,3288
HLBSL,UPCL,0.048737493141974675,0.009429401511164006,-0.00808847925434491,2074
HLBSL,SJCL,0.043245450418308455,0.007747222570963658,-0.010775833992363744,1939
HLBSL,AVYAN,0.00413184891460869,0.0049478124830012295,-0.024547289566268202,793
HLBSL,GMFBS,0.010374224589730252,0.005170541519885757,-0.017667806430313543,2000
HLBSL,AKJCL,0.01706353031883558,0.04520521500728868,-0.006410631217874457,2168
HLBSL,SWBBL,0.009254634223783142,0.018697126359106662,-0.0062996304229213426,3288
HLBSL,ICFC,0.0015143127936740476,0.021809484567636723,-0.005948754509018631,3288
HLBSL,EDBL,0.004839340911420789,0.007991427063959628,-0.00784547338614568,3285
HLBSL,NIL,0.020653326077972423,0.018984365848267397,-0.005899333459819937,3285
HLBSL,DHPL,0.0493364762423878,4.842153041520173e-05,-0.008436648942765291,2843
HLBSL,FMDBL,0.0034351327832891645,0.006312176079126781,-0.007698445481168865,3284
HLBSL,AHPC,0.0006349380867608378,0.01183762691554935,-0.005701473774364164,3288
HLBSL,SADBL,0.0368296257564516,0.03002822003443912,-0.005614569374890962,3288
HLBSL,SLCF,0.00012089598497000228,0.003886596735348735,-0.016136376046768885,1370
HLBSL,KKHC,0.04252458810472147,0.0012055094034963203,-0.007040451037122619,2876
HLBSL,RHPL,0.030819106698058006,0.0057922597980864,-0.011237805902806194,1939
HLBSL,HURJA,0.018856763304260546,0.0431297197461029,-0.007962159776672598,2015
HLBSL,ACLBSL,0.024446816264997902,0.021465356169405262,-0.012018002566327565,1581
HLBSL,CIT,0.015447420697056626,0.0363266702065309,-0.004357132543327981,3282
HLBSL,STC,0.01229059533865392,0.03719504365369519,-0.003494396643181586,3073
HLBSL,KDL,0.03465656737866005,0.01307397414713221,-0.0246142983702111,614
HLBSL,BHPL,0.03805838705963908,0.011461471780916516,-0.022964295107452046,692
HLBSL,RADHI,0.0073959521649307434,0.030134237128590206,-0.006808052291899956,2436
HLBSL,SKBBL,0.010910380951201117,0.027754948183564124,-0.005817285657543044,3288
HLBSL,MLBS,0.007904127525774438,0.02688043164761826,-0.011600837980939511,1147
HLBSL,BBC,0.00036738271771533175,0.000383752709130841,-0.009922919706744178,3269
HLBSL,LICN,0.0006963227976805841,0.03338369318378376,-0.004941084265482822,3288
HLBSL,SMATA,0.03969278412926607,0.01208308435536346,-0.006410405554388094,2717
HLBSL,CBBL,0.023671453500671083,0.022226367026998862,-0.006228264999535254,3288
HLBSL,GUFL,0.00048037185154717544,0.004816710368758303,-0.006557363494704944,2794
PBD88,NICGF2,0.04128016657477335,0.0037566438521693434,-0.14405552237478336,289
PBD88,NBLD85,1.2249373036550106e-06,5.662092325858965e-08,-0.08223508566095183,827
PBD88,NMB50,0.0013017059834005268,0.027968383847441824,-0.028321038424391508,831
PBD88,LBBL,0.02522636132483188,0.018397011485922158,-0.025834764449563456,831
PBD88,EBLD86,1.0033206964584008e-06,1.0143480036485e-06,-0.07726164692721442,790
PBD88,ICFCD83,0.0012245917887511967,0.0009142605312209614,-0.03661619375392722,826
PBD88,PBLD86,0.01612174653882577,0.008471920489487143,-0.028091857938307693,809
PBD88,NICBF,0.005476118937932313,0.0008602689716844152,-0.049231562478851396,831
PBD88,NBLD82,0.0024537915479271952,0.021318309904192752,-0.022482371238529544,820
PBD88,GWFD83,0.00975940859383277,0.00550134263754703,-0.0332285542650401,831
PBD88,ADBLD83,0.0049944032270096556,0.003522567961556397,-0.03492211894504405,778
PBD88,SFMF,0.00031638338334315653,0.0005679655309445542,-0.04154401724745365,831
PBD88,GBBL,0.027945995589860655,0.009280467691385658,-0.027463764478812512,831
PBD88,JBBD87,5.839596430648553e-07,3.205244235724319e-05,-0.14178834562919831,343
PBD88,SAGF,0.0007022275663820632,8.419660240001621e-06,-0.07969276952382502,622
PBD88,KSBBLD87,0.018182000854746097,0.0007984416816318906,-0.19076516829464893,272
PBD88,LVF2,0.0020140618261646516,1.1841484920768986e-05,-0.06824895572974633,432
PBD88,RBBD83,0.017390626825085936,0.0010076260291700253,-0.13726450686308742,342
PBD88,C30MF,0.023055790742513724,0.00017179188758406137,-0.08670508726346535,470
PBD88,GBBD85,0.02743764881434258,0.0025475870589398886,-0.038573053931462875,792
PBD88,CCBD88,2.611052454860158e-07,1.6655987367000713e-07,-0.09399942260467345,796
PBD88,NICGF,0.01619761049870455,2.2325503247714965e-05,-0.06762316238718012,831
PBD88,CBLD88,3.155841987557135e-08,8.019814545140784e-11,-0.11865468534985818,827
PBD88,SBID89,0.00018064662217604136,1.8029327362091135e-06,-0.15731335669102145,328
PBD88,PSF,0.0029883915165631316,0.004684400397170097,-0.03460243850802049,831
PBD88,SBLD84,0.0019655981159147962,0.000260453428173921,-0.047400663855761624,831
PBD88,NICSF,0.016872502669553535,0.006845249234983288,-0.03772720334246984,831
PBD88,SBIBD86,0.0011834411817487173,0.0009554195463368521,-0.03959002453031103,795
PBD88,BBC,0.022963456797663827,0.0009565279791233719,-0.046638278991172996,831
PBD88,SBD87,5.015678002694668e-06,5.10784105503445e-06,-0.05995800834333371,825
PBD88,MBLD87,0.014652571570440275,0.005539967309616589,-0.05539081743502795,376
PBD88,LBLD86,0.011157304543087335,0.017895772430133534,-0.03797160272430406,543
PBD88,GUFL,0.040980214566673966,0.02982209607408595,-0.021920367451581765,831
NRN,BHL,0.014852306966058139,0.03142974236454008,-0.015052089166728198,916
NRN,MLBBL,0.040373636540523575,0.013446174778505104,-0.014314923611316834,1553
NRN,UHEWA,0.017431737182140906,0.04233069356711405,-0.014750758793153377,838
NRN,SIFC,0.021231096768324083,0.0021735354094404263,-0.018485178852451323,1553
NRN,ENL,0.003915411201701501,0.0006952471499740795,-0.02056427151729136,996
NRN,RLFL,0.0035081003712262694,0.018054866802815484,-0.012594452855878142,1553
NRN,GMFBS,0.025749574031784735,0.008591231354701407,-0.015507004385122876,1553
NRN,NABBC,0.015810846922145336,0.025472124205745336,-0.015074335925917668,1454
NRN,GLBSL,0.015641973380563425,0.03177642256037263,-0.010773802311831539,1553
NRN,GFCL,0.004452577751846962,0.004664235241280252,-0.013967464968745059,1553
NRN,SHPC,0.0007837987110515245,0.0035367869716231384,-0.016323062799993102,1553
NRN,BHPL,0.004942790022876552,0.038716857373575324,-0.02091960846398025,692
NRN,SMB,0.0029861361792908442,0.006885934599683741,-0.018376577545889308,1553
NRN,RADHI,0.039551929255000826,0.0009768329346736492,-0.019584567028469203,1553
SWMF,VLBS,0.016823386927608857,0.004222600487954283,-0.027215587794717493,929
SWMF,GVL,1.035145184895462e-05,1.1920192761740019e-05,-0.030642184323036364,929
SWMF,SPC,0.024636950825195805,0.002031344958890291,-0.027071724003960095,929
SWMF,NBLD85,0.0055106365484415476,0.00206167368498138,-0.020351271522355684,929
SWMF,LBBL,0.006107457048452895,0.001282714589540811,-0.02378944835925284,929
SWMF,ICFCD83,0.0010034467103879718,0.02633060751880587,-0.01652313283949252,923
SWMF,UHEWA,0.026069702644234822,0.0016813906596677313,-0.027602926031041194,838
SWMF,SIFC,0.040694449578555746,0.02668297437038576,-0.0189885425116567,929
SWMF,SAEF,0.0005694950608307452,8.666994860411497e-05,-0.031824210067572835,929
SWMF,ENL,0.00248585873025652,0.004361659602579424,-0.022041338490987578,929
SWMF,AVYAN,0.002015680312130037,0.0006577607758741865,-0.03847797722552867,793
SWMF,NICBF,0.025018607640750905,0.0029358085939374815,-0.021735212103761562,929
SWMF,SPIL,0.029209317513823888,0.011965489041403056,-0.016767950311405114,929
SWMF,EBL,0.0010380378929526594,8.912765627629492e-05,-0.02176795810212529,929
SWMF,ICFC,0.015363375099515263,2.2158148431454506e-05,-0.034068895966475526,929
SWMF,ILBS,0.01351349963951858,0.0327885540398283,-0.016265882876483718,929
SWMF,ULHC,0.017926065030449856,0.004924750275357101,-0.05133591748876195,428
SWMF,ADBLD83,0.0062155099170650065,0.011610957202431885,-0.014871869213277558,929
SWMF,SHL,0.017058528894406042,0.03715043649800073,-0.00831663187138967,929
SWMF,FMDBL,0.00392575714338356,1.8243142677904737e-07,-0.03891635062094927,929
SWMF,SFMF,0.001139989365810273,0.00014479352333945057,-0.031116807643712822,929
SWMF,GBBL,0.0005439827413779608,0.00010862032049270456,-0.024085286092131352,929
SWMF,SLCF,0.04442727415085527,0.002362572788725114,-0.025408678254746176,929
SWMF,CIT,0.002612871901571224,0.00032378123778965205,-0.020832028229427736,929
SWMF,GMFIL,0.01813267742817828,0.012305683727080874,-0.01968832353080345,929
SWMF,STC,0.0021619886676435707,0.0012184781803538235,-0.015929620869967576,929
SWMF,NICGF,0.01823301581922596,0.0008444357304465457,-0.02509940042169552,929
SWMF,BHPL,0.0017948143297608632,3.2312898235321434e-05,-0.04459420526400765,692
SWMF,RADHI,0.014807116995518297,0.03492791281668825,-0.015826883878645576,929
SWMF,SANIMA,0.00998940342499179,0.001028629277803903,-0.02224888141393136,929
SWMF,SBLD84,0.006239990639371331,0.003518967933115087,-0.01911221652278972,929
SWMF,NHDL,2.5577388416870694e-05,0.01205361485871274,-0.019525393740535794,929
SWMF,NICSF,1.158304681794878e-05,1.0092281865559834e-05,-0.0422030651466189,929
SWMF,SKBBL,0.001208812757181161,0.002745821075328561,-0.016654265660168557,929
SWMF,OHL,0.003906806647156399,0.0038907482761582693,-0.014980966284518765,929
SWMF,SIGS2,0.0013160330289174597,0.022343974875358653,-0.0184855695860033,929
SWMF,SBI,0.010751633070836712,0.0031010425462506975,-0.02015369994255737,929
SWMF,SMATA,1.0826277441732575e-06,1.34307384926802e-06,-0.046186244763018136,929
SWMF,CFCL,6.0868370588267874e-06,0.0249994424035169,-0.01728382489533202,929
SWMF,SBD87,0.002610076274912244,0.000860275313773474,-0.02313586455719788,928
SWMF,CBBL,0.014029812085874735,0.013816414095757675,-0.012792342718246745,929
SWMF,RMF1,0.0027046256823676407,0.011188929878836445,-0.020023137469949964,929
SWMF,UAIL,0.019238791577870607,0.04137213813709032,-0.011509998787493664,929
