0,Transact_No,Symbol,Buyer,Seller,Quantity,Rate,Amount
434,2024091804015820,NGPL,58,70,29,450.90,"13,076.10"
435,2024091804016218,NGPL,45,45,116,447.00,"51,852.00"
436,2024091804016185,NGPL,95,45,"1,000",447.00,"447,000.00"
437,2024091804016184,NGPL,68,45,150,447.00,"67,050.00"
438,2024091804016183,NGPL,58,45,100,447.00,"44,700.00"
439,2024091804016049,NGPL,4,4,20,449.70,"8,994.00"
440,2024091804015946,NGPL,62,34,130,450.00,"58,500.00"
441,2024091804016563,NGPL,45,45,285,447.00,"127,395.00"
442,2024091804016535,NGPL,45,45,599,447.00,"267,753.00"
443,2024091804016534,NGPL,34,45,320,447.10,"143,072.00"
444,2024091804016533,NGPL,6,45,200,447.20,"89,440.00"
445,2024091804016449,NGPL,6,57,200,447.20,"89,440.00"
446,2024091804016425,NGPL,34,4,180,447.10,"80,478.00"
447,2024091804016845,NGPL,44,16,300,449.50,"134,850.00"
448,2024091804016844,NGPL,44,16,20,449.50,"8,990.00"
449,2024091804016761,NGPL,67,11,157,448.00,"70,336.00"
450,2024091804016698,NGPL,67,3,20,448.00,"8,960.00"
451,2024091804016635,NGPL,46,41,20,447.00,"8,940.00"
452,2024091804016564,NGPL,46,45,215,447.00,"96,105.00"
453,2024091804016851,NGPL,44,58,500,450.00,"225,000.00"
454,2024091804016850,NGPL,44,56,250,450.00,"112,500.00"
455,2024091804016849,NGPL,44,34,900,450.00,"405,000.00"
456,2024091804016848,NGPL,44,34,98,450.00,"44,100.00"
457,2024091804016847,NGPL,44,3,100,449.90,"44,990.00"
458,2024091804016846,NGPL,44,70,50,449.60,"22,480.00"
459,2024091804016872,NGPL,34,92,500,446.60,"223,300.00"
460,2024091804016871,NGPL,56,92,100,446.70,"44,670.00"
461,2024091804016870,NGPL,32,92,50,446.70,"22,335.00"
462,2024091804016869,NGPL,67,92,23,448.00,"10,304.00"
463,2024091804016853,NGPL,44,34,60,450.00,"27,000.00"
464,2024091804016852,NGPL,44,58,987,450.00,"444,150.00"
465,2024091804017037,NGPL,88,4,200,445.50,"89,100.00"
466,2024091804016998,NGPL,16,13,59,445.40,"26,278.60"
467,2024091804016997,NGPL,52,13,350,445.40,"155,890.00"
468,2024091804016996,NGPL,54,13,100,445.50,"44,550.00"
469,2024091804016874,NGPL,58,92,10,446.00,"4,460.00"
470,2024091804016873,NGPL,88,92,500,446.50,"223,250.00"
471,2024091804017275,NGPL,56,40,50,446.00,"22,300.00"
472,2024091804017274,NGPL,58,40,83,446.00,"37,018.00"
473,2024091804017132,NGPL,58,45,100,446.00,"44,600.00"
474,2024091804017131,NGPL,58,92,17,446.00,"7,582.00"
475,2024091804017064,NGPL,16,56,342,445.40,"152,326.80"
476,2024091804017063,NGPL,88,56,300,445.50,"133,650.00"
477,2024091804017619,NGPL,38,42,500,446.00,"223,000.00"
478,2024091804017571,NGPL,35,32,50,446.10,"22,305.00"
479,2024091804017563,NGPL,38,32,500,446.10,"223,050.00"
480,2024091804017562,NGPL,11,32,108,446.10,"48,178.80"
481,2024091804017561,NGPL,6,32,200,446.10,"89,220.00"
482,2024091804017276,NGPL,11,40,117,446.00,"52,182.00"
483,2024091804017915,NGPL,45,41,20,446.00,"8,920.00"
484,2024091804017896,NGPL,16,32,92,446.10,"41,041.20"
485,2024091804017775,NGPL,74,32,50,446.10,"22,305.00"
486,2024091804017738,NGPL,45,40,250,446.00,"111,500.00"
487,2024091804017712,NGPL,45,49,50,446.00,"22,300.00"
488,2024091804017699,NGPL,45,70,250,446.00,"111,500.00"
489,2024091804018179,NGPL,58,41,250,447.00,"111,750.00"
490,2024091804017972,NGPL,58,49,450,448.00,"201,600.00"
491,2024091804017971,NGPL,58,34,140,447.00,"62,580.00"
492,2024091804017970,NGPL,58,34,200,447.00,"89,400.00"
493,2024091804017969,NGPL,58,25,10,447.00,"4,470.00"
494,2024091804017968,NGPL,58,32,200,446.10,"89,220.00"
495,2024091804018279,NGPL,46,34,30,446.10,"13,383.00"
496,2024091804018184,NGPL,58,34,180,449.00,"80,820.00"
497,2024091804018183,NGPL,58,25,100,449.00,"44,900.00"
498,2024091804018182,NGPL,58,91,300,448.90,"134,670.00"
499,2024091804018181,NGPL,58,49,50,448.00,"22,400.00"
500,2024091804018180,NGPL,58,74,120,447.90,"53,748.00"
501,2024091804005836,NGPL,75,90,100,453.90,"45,390.00"
502,2024091804005835,NGPL,75,90,100,453.90,"45,390.00"
503,2024091804005834,NGPL,75,6,60,453.90,"27,234.00"
504,2024091804005833,NGPL,75,17,100,453.90,"45,390.00"
505,2024091804005832,NGPL,75,14,20,453.80,"9,076.00"
506,2024091804005798,NGPL,47,90,100,453.00,"45,300.00"
507,2024091804000081,NGPL,53,26,50,445.00,"22,250.00"
508,2024091804000296,NGPL,59,34,100,438.10,"43,810.00"
509,2024091804000295,NGPL,16,34,100,438.10,"43,810.00"
510,2024091804000294,NGPL,80,34,500,438.50,"219,250.00"
511,2024091804000293,NGPL,80,34,500,438.50,"219,250.00"
512,2024091804000292,NGPL,4,34,"2,000",438.60,"877,200.00"
513,2024091804000291,NGPL,28,34,100,439.00,"43,900.00"
514,2024091804000302,NGPL,48,34,500,437.00,"218,500.00"
515,2024091804000301,NGPL,13,34,100,437.10,"43,710.00"
516,2024091804000300,NGPL,44,34,"1,000",437.10,"437,100.00"
517,2024091804000299,NGPL,67,34,"1,000",437.30,"437,300.00"
518,2024091804000298,NGPL,42,34,100,438.00,"43,800.00"
519,2024091804000297,NGPL,44,34,"2,000",438.00,"876,000.00"
520,2024091804000329,NGPL,41,58,50,436.10,"21,805.00"
521,2024091804000307,NGPL,41,34,823,436.10,"358,910.30"
522,2024091804000306,NGPL,74,34,500,436.10,"218,050.00"
523,2024091804000305,NGPL,54,34,167,437.00,"72,979.00"
524,2024091804000304,NGPL,29,34,10,437.00,"4,370.00"
525,2024091804000303,NGPL,55,34,500,437.00,"218,500.00"
526,2024091804000545,NGPL,34,58,100,437.00,"43,700.00"
527,2024091804000470,NGPL,44,4,194,435.30,"84,448.20"
528,2024091804000469,NGPL,46,4,20,436.10,"8,722.00"
529,2024091804000468,NGPL,16,4,100,436.20,"43,620.00"
530,2024091804000409,NGPL,35,11,10,444.00,"4,440.00"
531,2024091804000383,NGPL,41,13,125,436.10,"54,512.50"
532,2024091804000888,NGPL,34,48,73,437.00,"31,901.00"
533,2024091804000880,NGPL,34,52,150,437.00,"65,550.00"
534,2024091804000849,NGPL,34,52,100,437.00,"43,700.00"
535,2024091804000739,NGPL,34,14,50,437.00,"21,850.00"
536,2024091804000642,NGPL,34,38,377,437.00,"164,749.00"
537,2024091804000611,NGPL,34,57,150,437.00,"65,550.00"
538,2024091804001349,NGPL,36,34,30,436.40,"13,092.00"
539,2024091804001323,NGPL,44,34,"5,000",436.50,"2,182,500.00"
540,2024091804001322,NGPL,101,34,"1,000",436.60,"436,600.00"
541,2024091804001074,NGPL,43,5,25,436.00,"10,900.00"
542,2024091804001002,NGPL,38,57,60,439.00,"26,340.00"
543,2024091804000909,NGPL,53,48,27,437.00,"11,799.00"
544,2024091804001372,NGPL,43,17,15,436.00,"6,540.00"
545,2024091804001371,NGPL,91,17,176,436.10,"76,753.60"
546,2024091804001368,NGPL,91,45,24,436.10,"10,466.40"
547,2024091804001367,NGPL,16,45,230,436.10,"100,303.00"
548,2024091804001351,NGPL,16,34,70,436.10,"30,527.00"
549,2024091804001350,NGPL,44,34,200,436.30,"87,260.00"
550,2024091804001438,NGPL,35,34,"2,000",436.20,"872,400.00"
551,2024091804001408,NGPL,94,17,298,435.50,"129,779.00"
552,2024091804001406,NGPL,4,17,"1,000",435.50,"435,500.00"
553,2024091804001375,NGPL,49,17,11,436.00,"4,796.00"
554,2024091804001374,NGPL,40,17,100,436.00,"43,600.00"
555,2024091804001373,NGPL,67,17,500,436.00,"218,000.00"
556,2024091804001596,NGPL,45,45,413,439.00,"181,307.00"
557,2024091804001595,NGPL,45,58,157,439.00,"68,923.00"
558,2024091804001594,NGPL,45,57,430,439.00,"188,770.00"
559,2024091804001557,NGPL,35,57,10,439.00,"4,390.00"
560,2024091804001440,NGPL,44,34,"2,400",436.10,"1,046,640.00"
561,2024091804001439,NGPL,6,34,600,436.20,"261,720.00"
562,2024091804001861,NGPL,44,51,10,440.00,"4,400.00"
563,2024091804001846,NGPL,44,16,100,438.00,"43,800.00"
564,2024091804001753,NGPL,35,51,10,440.00,"4,400.00"
565,2024091804001631,NGPL,45,57,90,439.00,"39,510.00"
566,2024091804001630,NGPL,45,42,200,439.00,"87,800.00"
567,2024091804001629,NGPL,45,45,587,439.00,"257,693.00"
568,2024091804001938,NGPL,20,45,990,443.00,"438,570.00"
569,2024091804001937,NGPL,20,26,100,442.90,"44,290.00"
570,2024091804001923,NGPL,35,45,10,443.00,"4,430.00"
571,2024091804001864,NGPL,44,45,261,440.00,"114,840.00"
572,2024091804001863,NGPL,44,38,130,440.00,"57,200.00"
573,2024091804001862,NGPL,44,58,300,440.00,"132,000.00"
574,2024091804001944,NGPL,20,55,300,444.00,"133,200.00"
575,2024091804001943,NGPL,20,45,50,444.00,"22,200.00"
576,2024091804001942,NGPL,20,58,255,444.00,"113,220.00"
577,2024091804001941,NGPL,20,48,100,444.00,"44,400.00"
578,2024091804001940,NGPL,20,55,300,443.00,"132,900.00"
579,2024091804001939,NGPL,20,45,100,443.00,"44,300.00"
580,2024091804002365,NGPL,20,49,45,445.00,"20,025.00"
581,2024091804002185,NGPL,20,59,200,445.00,"89,000.00"
582,2024091804002041,NGPL,35,17,10,446.70,"4,467.00"
583,2024091804001947,NGPL,20,58,10,445.00,"4,450.00"
584,2024091804001946,NGPL,20,26,50,445.00,"22,250.00"
585,2024091804001945,NGPL,20,34,500,444.80,"222,400.00"
586,2024091804002737,NGPL,88,34,100,441.10,"44,110.00"
587,2024091804002717,NGPL,35,58,10,445.00,"4,450.00"
588,2024091804002637,NGPL,88,47,500,441.10,"220,550.00"
589,2024091804002636,NGPL,44,47,100,441.20,"44,120.00"
590,2024091804002442,NGPL,35,57,10,446.60,"4,466.00"
591,2024091804002411,NGPL,88,49,246,445.00,"109,470.00"
592,2024091804002905,NGPL,44,34,"2,900",438.00,"1,270,200.00"
593,2024091804002904,NGPL,45,34,100,440.00,"44,000.00"
594,2024091804002903,NGPL,49,34,20,440.00,"8,800.00"
595,2024091804002902,NGPL,88,34,385,441.10,"169,823.50"
596,2024091804002771,NGPL,35,58,10,445.00,"4,450.00"
597,2024091804002752,NGPL,88,59,15,441.10,"6,616.50"
598,2024091804003517,NGPL,44,34,"2,000",439.00,"878,000.00"
599,2024091804003300,NGPL,88,51,10,440.00,"4,400.00"
600,2024091804003299,NGPL,88,19,490,440.00,"215,600.00"
601,2024091804003121,NGPL,35,19,10,440.00,"4,400.00"
602,2024091804003101,NGPL,88,44,300,436.20,"130,860.00"
603,2024091804003046,NGPL,88,34,595,438.00,"260,610.00"
604,2024091804003856,NGPL,42,3,73,440.00,"32,120.00"
605,2024091804003714,NGPL,42,57,327,440.00,"143,880.00"
606,2024091804003713,NGPL,42,17,100,439.50,"43,950.00"
607,2024091804003619,NGPL,5,51,90,439.00,"39,510.00"
608,2024091804003590,NGPL,44,32,377,438.20,"165,201.40"
609,2024091804003561,NGPL,44,32,26,438.20,"11,393.20"
610,2024091804003986,NGPL,44,58,80,445.00,"35,600.00"
611,2024091804003985,NGPL,44,13,300,444.00,"133,200.00"
612,2024091804003984,NGPL,44,51,100,444.00,"44,400.00"
613,2024091804003983,NGPL,44,21,194,444.00,"86,136.00"
614,2024091804003889,NGPL,35,21,10,444.00,"4,440.00"
615,2024091804003857,NGPL,58,3,727,440.00,"319,880.00"
616,2024091804003996,NGPL,88,29,200,445.00,"89,000.00"
617,2024091804003995,NGPL,88,16,274,445.00,"121,930.00"
618,2024091804003990,NGPL,44,16,226,445.00,"100,570.00"
619,2024091804003989,NGPL,44,52,100,445.00,"44,500.00"
620,2024091804003988,NGPL,44,35,500,445.00,"222,500.00"
621,2024091804003987,NGPL,44,55,900,445.00,"400,500.00"
622,2024091804004362,NGPL,89,67,480,444.00,"213,120.00"
623,2024091804004334,NGPL,89,34,20,444.00,"8,880.00"
624,2024091804004333,NGPL,16,34,980,444.10,"435,218.00"
625,2024091804004326,NGPL,16,34,20,444.10,"8,882.00"
626,2024091804004129,NGPL,35,42,10,445.80,"4,458.00"
627,2024091804004070,NGPL,49,40,200,445.00,"89,000.00"
628,2024091804004763,NGPL,47,58,930,444.00,"412,920.00"
629,2024091804004552,NGPL,35,32,10,445.00,"4,450.00"
630,2024091804004519,NGPL,57,58,100,442.00,"44,200.00"
631,2024091804004485,NGPL,35,32,10,445.00,"4,450.00"
632,2024091804004467,NGPL,57,42,10,442.00,"4,420.00"
633,2024091804004438,NGPL,57,29,500,442.00,"221,000.00"
634,2024091804004834,NGPL,58,57,10,445.60,"4,456.00"
635,2024091804004832,NGPL,16,21,300,445.10,"133,530.00"
636,2024091804004828,NGPL,16,6,50,445.10,"22,255.00"
637,2024091804004787,NGPL,58,35,"1,630",444.00,"723,720.00"
638,2024091804004768,NGPL,47,35,570,444.00,"253,080.00"
639,2024091804004765,NGPL,47,49,"1,000",444.00,"444,000.00"
640,2024091804004850,NGPL,58,51,900,447.00,"402,300.00"
641,2024091804004839,NGPL,58,51,125,447.00,"55,875.00"
642,2024091804004838,NGPL,58,17,90,446.70,"40,203.00"
643,2024091804004837,NGPL,58,22,100,445.90,"44,590.00"
644,2024091804004836,NGPL,58,57,10,445.80,"4,458.00"
645,2024091804004835,NGPL,58,57,10,445.70,"4,457.00"
646,2024091804004924,NGPL,87,57,"1,000",447.00,"447,000.00"
647,2024091804004906,NGPL,38,45,345,447.00,"154,215.00"
648,2024091804004887,NGPL,58,45,"1,655",447.00,"739,785.00"
649,2024091804004881,NGPL,58,34,"7,000",447.00,"3,129,000.00"
650,2024091804004880,NGPL,16,34,"1,000",447.50,"447,500.00"
651,2024091804004866,NGPL,58,67,100,447.00,"44,700.00"
652,2024091804005226,NGPL,88,21,500,445.10,"222,550.00"
653,2024091804005191,NGPL,16,11,150,445.10,"66,765.00"
654,2024091804005129,NGPL,16,17,350,445.10,"155,785.00"
655,2024091804005128,NGPL,16,17,350,445.10,"155,785.00"
656,2024091804005121,NGPL,16,11,300,445.10,"133,530.00"
657,2024091804004999,NGPL,38,58,15,446.00,"6,690.00"
658,2024091804005313,NGPL,57,13,261,446.00,"116,406.00"
659,2024091804005312,NGPL,57,41,38,446.00,"16,948.00"
660,2024091804005311,NGPL,57,58,85,446.00,"37,910.00"
661,2024091804005310,NGPL,57,57,100,445.90,"44,590.00"
662,2024091804005309,NGPL,57,29,100,445.50,"44,550.00"
663,2024091804005286,NGPL,88,57,100,445.10,"44,510.00"
664,2024091804005319,NGPL,57,58,19,447.60,"8,504.40"
665,2024091804005318,NGPL,57,42,10,447.60,"4,476.00"
666,2024091804005317,NGPL,57,19,100,447.00,"44,700.00"
667,2024091804005316,NGPL,57,45,100,447.00,"44,700.00"
668,2024091804005315,NGPL,57,57,90,446.90,"40,221.00"
669,2024091804005314,NGPL,57,71,10,446.80,"4,468.00"
670,2024091804005346,NGPL,57,53,250,448.00,"112,000.00"
671,2024091804005345,NGPL,57,38,276,448.00,"123,648.00"
672,2024091804005344,NGPL,57,4,300,447.90,"134,370.00"
673,2024091804005343,NGPL,57,90,100,447.70,"44,770.00"
674,2024091804005342,NGPL,57,67,13,447.70,"5,820.10"
675,2024091804005320,NGPL,57,67,87,447.70,"38,949.90"
676,2024091804005407,NGPL,58,90,200,450.00,"90,000.00"
677,2024091804005406,NGPL,58,34,289,449.00,"129,761.00"
678,2024091804005396,NGPL,64,34,711,449.00,"319,239.00"
679,2024091804005395,NGPL,64,90,200,449.00,"89,800.00"
680,2024091804005394,NGPL,64,62,89,448.00,"39,872.00"
681,2024091804005347,NGPL,57,62,61,448.00,"27,328.00"
682,2024091804005674,NGPL,75,55,10,449.00,"4,490.00"
683,2024091804005412,NGPL,58,47,134,450.00,"60,300.00"
684,2024091804005411,NGPL,58,13,200,450.00,"90,000.00"
685,2024091804005410,NGPL,58,38,117,450.00,"52,650.00"
686,2024091804005409,NGPL,58,49,50,450.00,"22,500.00"
687,2024091804005408,NGPL,58,25,10,450.00,"4,500.00"
688,2024091804005680,NGPL,75,54,100,450.00,"45,000.00"
689,2024091804005679,NGPL,75,42,466,450.00,"209,700.00"
690,2024091804005678,NGPL,75,47,300,450.00,"135,000.00"
691,2024091804005677,NGPL,75,45,100,450.00,"45,000.00"
692,2024091804005676,NGPL,75,36,500,450.00,"225,000.00"
693,2024091804005675,NGPL,75,47,51,450.00,"22,950.00"
694,2024091804005712,NGPL,88,35,200,452.00,"90,400.00"
695,2024091804005702,NGPL,7,26,200,452.00,"90,400.00"
696,2024091804005701,NGPL,7,90,100,451.90,"45,190.00"
697,2024091804005700,NGPL,7,98,400,451.90,"180,760.00"
698,2024091804005699,NGPL,7,6,100,451.00,"45,100.00"
699,2024091804005693,NGPL,75,41,650,450.00,"292,500.00"
700,2024091804005737,NGPL,56,29,50,453.00,"22,650.00"
701,2024091804005736,NGPL,56,90,500,453.00,"226,500.00"
702,2024091804005716,NGPL,88,90,100,452.00,"45,200.00"
703,2024091804005715,NGPL,88,28,200,452.00,"90,400.00"
704,2024091804005714,NGPL,88,25,100,452.00,"45,200.00"
705,2024091804005713,NGPL,88,29,50,452.00,"22,600.00"
706,2024091804005796,NGPL,95,14,500,453.80,"226,900.00"
707,2024091804005795,NGPL,58,67,100,453.70,"45,370.00"
708,2024091804005789,NGPL,47,57,260,453.00,"117,780.00"
709,2024091804005743,NGPL,49,14,480,453.80,"217,824.00"
710,2024091804005742,NGPL,49,3,10,453.70,"4,537.00"
711,2024091804005741,NGPL,49,3,10,453.60,"4,536.00"
