Stock A,Stock B,Best Rolling Window,Z Entry Threshold A,Z Entry Threshold B,Z Exit Threshold,Stop Loss Threshold,Final Cumulative Returns,Final Sharpe Ratio,Final Sortino Ratio,Final Max Drawdown,Total Trades,Win Rate,Profit Factor,Average Profit,Average Loss,Timestep 1,Timestep 2,Timestep 3,Timestep 4,Timestep 5,Timestep 6,Timestep 7,Timestep 8,Timestep 9,Timestep 10,Timestep 11,Timestep 12,Timestep 13,Timestep 14,Timestep 15,Timestep 16,Timestep 17,Timestep 18,Timestep 19,Timestep 20,Timestep 21,Timestep 22,Timestep 23,Timestep 24,Timestep 25,Timestep 26,Timestep 27,Timestep 28,Timestep 29,Timestep 30,Timestep 31,Timestep 32,Timestep 33,Timestep 34,Timestep 35,Timestep 36,Timestep 37,Timestep 38,Timestep 39,Timestep 40,Timestep 41,Timestep 42,Timestep 43,Timestep 44,Timestep 45,Timestep 46,Timestep 47,Timestep 48,Timestep 49,Timestep 50,Timestep 51,Timestep 52,Timestep 53,Timestep 54,Timestep 55,Timestep 56,Timestep 57,Timestep 58,Timestep 59,Timestep 60,Timestep 61,Timestep 62,Timestep 63,Timestep 64,Timestep 65,Timestep 66,Timestep 67,Timestep 68,Timestep 69,Timestep 70,Timestep 71,Timestep 72,Timestep 73,Timestep 74,Timestep 75,Timestep 76,Timestep 77,Timestep 78,Timestep 79,Timestep 80,Timestep 81,Timestep 82,Timestep 83,Timestep 84,Timestep 85,Timestep 86,Timestep 87,Timestep 88,Timestep 89,Timestep 90,Timestep 91,Timestep 92,Timestep 93,Timestep 94,Timestep 95,Timestep 96,Timestep 97,Timestep 98,Timestep 99,Timestep 100,Timestep 101
MFIL,DHPL,10.0,-1.4406706481574278,2.117471151452328,0.23404981851318873,0.05,12286.455226392705,2.3930287201692457,2.31404295605423,0.00976310947457597,7,0.5714285714285714,0.6039705882352946,10.267500000000007,34.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10146.250000000002,10136.10375,10136.10375,10136.10375,10627.704781875003,10617.077077093127,10617.077077093127,10617.077077093127,10617.077077093127,10617.077077093127,10617.077077093127,10606.460000016034,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,10595.853540016018,11644.843040477606,11633.198197437128,11633.198197437128,11633.198197437128,11633.198197437128,11633.198197437128,11633.198197437128,11633.198197437128,11633.198197437128,11633.198197437128,11542.695858918083,11531.153163059167,11531.153163059167,11531.153163059167,11531.153163059167,11531.153163059167,11531.153163059167,11531.153163059167,11531.153163059167,12298.753980373078,12286.455226392705,12286.455226392705,12286.455226392705,12286.455226392705,12286.455226392705,12286.455226392705,12286.455226392705,12286.455226392705,12286.455226392705,12286.455226392705,12286.455226392705
GUFL,NYADI,23.0,-1.3643767410283327,1.664975952731061,0.07152065469988012,0.05,11215.14707202708,1.9147036606246552,4.273807242315922,0.0013528477874793713,5,0.6,2.267423230974634,56.610000000000014,37.44999999999999,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10702.074303405574,10691.372229102168,10691.372229102168,10691.372229102168,10691.372229102168,10691.372229102168,10698.294320182955,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,10687.596025862771,11121.270544928504,11110.149274383573,11110.149274383573,11110.149274383573,11110.149274383573,11110.149274383573,11110.149274383573,11110.149274383573,11110.149274383573,11110.149274383573,11110.149274383573,11110.149274383573,11219.801617222054,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11208.581815604832,11226.373445472553,11215.14707202708,11215.14707202708,11215.14707202708,11215.14707202708,11215.14707202708
GUFL,RADHI,14.0,-2.0981938421230444,1.6558419799697917,-0.045061283319266954,0.05,12069.902466746404,2.90068018364418,7.529716226290881,0.0010000000000000865,5,0.8,15.38477011494255,33.461875,8.699999999999989,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10213.880597014926,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10793.178350666449,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,10782.385172315782,11058.657014909753,11047.598357894844,11047.598357894844,11047.598357894844,11047.598357894844,11047.598357894844,11047.598357894844,11047.598357894844,11393.385331820371,11381.991946488552,11381.991946488552,11381.991946488552,11381.991946488552,11381.991946488552,11381.991946488552,11381.991946488552,12081.9844511976,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404,12069.902466746404
GUFL,NHPC,10.0,-2.194445074242763,1.1777857359855106,0.3996002104981127,0.05,12017.590138130598,2.464004717038913,2.677216251487032,0.007749386714285721,5,0.6,1.5382022471910124,9.126666666666665,8.899999999999991,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10185.121951219513,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,10174.936829268292,11061.535985866063,11050.474449880197,11050.474449880197,11050.474449880197,11164.288093508058,11153.123805414549,11153.123805414549,11153.123805414549,11153.123805414549,11153.123805414549,11153.123805414549,11153.123805414549,11153.123805414549,11153.123805414549,11088.860568250018,11077.77170768177,11077.77170768177,11077.77170768177,11077.77170768177,11077.77170768177,11077.77170768177,11077.77170768177,11077.77170768177,11360.14484213784,12029.619757888488,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598,12017.590138130598
GUFL,KPCL,6.0,-2.2788144659021734,1.0039699438275331,-0.46985569919560066,0.05,12076.212886021387,2.4586840401323817,1.3030268683782371,0.011497118711290543,7,0.5714285714285714,2.617505995203838,27.2875,13.899999999999997,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10532.63565891473,10594.179294725644,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,10583.585115430918,11318.29151968027,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11306.97322816059,11199.363141611126,11188.163778469514,11188.163778469514,11188.163778469514,11188.163778469514,11188.163778469514,11337.335183731951,11325.997848548219,11325.997848548219,11325.997848548219,11325.997848548219,11325.997848548219,11325.997848548219,11325.997848548219,11325.997848548219,11325.997848548219,11325.997848548219,11325.997848548219,11325.997848548219,11325.997848548219,11229.832915504554,11218.603082589048,11218.603082589048,11218.603082589048,11218.603082589048,11218.603082589048,11218.603082589048,11218.603082589048,11306.664152803707,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,11295.357488650903,12088.301187208597,12076.212886021387,12076.212886021387,12076.212886021387
GUFL,HDHPC,11.0,-2.5924515774662407,1.0016357742396442,0.4338602872663816,0.05,12778.61984027799,2.8541455188249643,11.384309982031441,0.0010000000000001084,4,0.5,2.895250000000001,14.476250000000006,5.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10112.699386503067,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,10102.586687116564,11095.901288314613,11084.8053870263,11084.8053870263,11084.8053870263,11084.8053870263,11084.8053870263,11084.8053870263,11084.8053870263,11084.8053870263,11084.8053870263,11084.8053870263,11084.8053870263,11084.8053870263,11493.145650337568,11481.65250468723,11481.65250468723,11481.65250468723,11481.65250468723,11481.65250468723,11481.65250468723,11481.65250468723,11481.65250468723,11481.65250468723,12168.534669994651,12791.411251529518,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799,12778.61984027799
GUFL,DHPL,7.0,-2.9376079130450874,1.0738206897049436,-0.080939635345612,0.05,12195.059597072146,2.4964036218423424,9.079284530505028,0.0010000000000000859,4,1.0,inf,12.649375000000012,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10424.78260869565,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10414.357826086954,10645.793484127344,10635.147690643216,10635.147690643216,10635.147690643216,10635.147690643216,10635.147690643216,10635.147690643216,10635.147690643216,10635.147690643216,10635.147690643216,10635.147690643216,10635.147690643216,10635.147690643216,11688.027312016897,11676.33928470488,11676.33928470488,11676.33928470488,11676.33928470488,11676.33928470488,11676.33928470488,11676.33928470488,11676.33928470488,12207.266863936082,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146,12195.059597072146
GUFL,API,8.0,-2.2911078245880634,1.0289866046427947,0.14910458034745744,0.05,11690.58607907369,2.0738243165252492,0.7950817258582645,0.019237234242929144,5,0.6,5.172448979591815,16.896666666666665,4.90000000000002,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10116.58227848101,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10106.46569620253,10779.306089023135,10768.526782934112,10768.526782934112,10768.526782934112,10819.64634111057,10808.82669476946,10808.82669476946,10808.82669476946,10808.82669476946,10808.82669476946,10808.82669476946,10808.82669476946,10808.82669476946,10808.82669476946,10622.128398419394,10611.506270020976,10611.506270020976,10611.506270020976,10611.506270020976,10611.506270020976,10611.506270020976,10611.506270020976,10611.506270020976,11480.335219857225,11702.288367441131,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369,11690.58607907369
GUFL,AKPL,12.0,-2.5536639194443533,1.0297467388151078,0.17038143113051774,0.05,12482.878490039997,3.009752533887719,9.014323337276368,0.001000000000000095,5,0.6,4.758734939759048,13.165833333333339,4.1499999999999915,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10237.435123717562,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,10227.197688593846,11032.711258924044,11021.678547665118,11021.678547665118,11021.678547665118,11060.229636198406,11049.169406562207,11049.169406562207,11049.169406562207,11049.169406562207,11049.169406562207,11049.169406562207,11049.169406562207,11049.169406562207,11406.93110440715,11395.524173302741,11395.524173302741,11395.524173302741,11395.524173302741,11395.524173302741,11395.524173302741,11395.524173302741,11395.524173302741,11395.524173302741,12027.729682173118,12495.3738639039,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997,12482.878490039997
GUFL,UNHPL,19.0,-1.039741523134811,2.235405165421141,0.29935865881891865,0.05,11233.960222798172,1.4500644726273704,0.21893619281780835,0.05357056811588915,7,0.42857142857142855,0.7155118924508787,23.06333333333332,32.23333333333333,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10213.880597014926,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10203.666716417913,10647.930432359935,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10637.282501927577,10579.543982808058,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10568.96443882525,10087.602352192142,10077.514749839951,10077.514749839951,10077.514749839951,10077.514749839951,10077.514749839951,10077.514749839951,10077.514749839951,10077.514749839951,10367.047459922765,10356.680412462842,10356.680412462842,10356.680412462842,10356.680412462842,10356.680412462842,10356.680412462842,10356.680412462842,10356.680412462842,11245.2054282264,11233.960222798172,11233.960222798172,11233.960222798172,11233.960222798172,11233.960222798172,11233.960222798172,11233.960222798172,11233.960222798172,11233.960222798172,11233.960222798172,11233.960222798172
NYADI,RADHI,10.0,-1.038319497279754,1.159472818360897,0.14437319625112321,0.05,11831.699894348167,2.571887467476358,0.6881850555400107,0.02552612094706384,12,0.6666666666666666,23.364814814814668,15.77125,1.8000000000000114,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9954.539007092199,9944.584468085108,9944.584468085108,9944.584468085108,9944.584468085108,9944.584468085108,9944.584468085108,9944.584468085108,9944.584468085108,9944.584468085108,10107.288919521277,10156.066074921288,10091.977795896784,10071.793840304992,10090.89100784635,10080.800116838504,10080.800116838504,10080.800116838504,10080.800116838504,10509.205620194418,10498.696414574222,10498.696414574222,10454.111041488952,10443.656930447463,10443.656930447463,10443.656930447463,10443.656930447463,10443.656930447463,10443.656930447463,10443.656930447463,10251.197564039814,10240.946366475773,10240.946366475773,10240.946366475773,10240.946366475773,10240.946366475773,10240.946366475773,10240.946366475773,10240.946366475773,10240.946366475773,10240.946366475773,10560.162221821503,10549.602059599682,10549.602059599682,10549.602059599682,10549.602059599682,10549.602059599682,10506.906855696425,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,10496.399948840728,11141.928545694434,11535.576410331458,11524.040833921128,11524.040833921128,11524.040833921128,11524.040833921128,11524.040833921128,11785.723131052204,11773.937407921152,11773.937407921152,11773.937407921152,11773.937407921152,11773.937407921152,11773.937407921152,11773.937407921152,11773.937407921152,11843.543437785953,11831.699894348167,11831.699894348167,11831.699894348167,11831.699894348167
NYADI,KPCL,6.0,-2.720742442991805,1.1574491930358857,-0.20841801421176798,0.05,11813.408560493603,3.329213885203998,5.011074421759829,0.0010515799473682554,8,0.75,4.098220338983049,20.149583333333325,14.75,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10380.052356020944,10610.359277304873,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10852.943825440541,10842.0908816151,10842.0908816151,10842.0908816151,10842.0908816151,10842.0908816151,10842.0908816151,11047.609806109398,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11036.562196303288,11062.151393607994,11051.089242214384,11051.089242214384,11051.089242214384,11051.089242214384,11051.089242214384,11051.089242214384,11051.089242214384,11051.089242214384,11051.089242214384,11051.089242214384,11051.089242214384,11051.089242214384,11574.352953226808,11677.688193280788,11666.010505087508,11666.010505087508,11666.010505087508,11666.010505087508,11666.010505087508,11666.010505087508,11666.010505087508,11666.010505087508,11757.583525600892,11745.825942075291,11745.825942075291,11745.825942075291,11745.825942075291,11745.825942075291,11745.825942075291,11756.976462998862,11745.219486535863,11745.219486535863,11745.219486535863,11745.219486535863,11745.219486535863,11825.233794287891,11813.408560493603,11813.408560493603,11813.408560493603,11813.408560493603,11813.408560493603,11813.408560493603,11813.408560493603,11813.408560493603
RADHI,NHPC,11.0,-1.3866978140427342,1.1614358005537853,0.30172380636956264,0.05,12649.886784016939,2.762881540852327,1.0557887036446632,0.016953271028037283,10,0.6,32.60000000000011,20.103333333333335,1.2333333333333296,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10066.976906927923,10056.909930020995,10056.909930020995,10006.246385111077,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,9996.240138725965,10181.292486659942,10171.111194173283,10171.111194173283,10171.111194173283,10171.111194173283,10171.111194173283,10171.111194173283,10171.111194173283,10171.111194173283,10171.111194173283,10171.111194173283,10171.111194173283,10171.111194173283,10450.361946227944,10439.911584281715,10439.911584281715,10439.911584281715,10439.911584281715,10439.911584281715,10439.911584281715,10439.911584281715,10439.911584281715,11349.599473345992,11157.186637414688,11833.75643829559,11821.922681857295,11821.922681857295,12008.233541552932,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,11996.225308011379,12733.993164454081,12721.259171289626,12721.259171289626,12721.259171289626,12721.259171289626,12721.259171289626,12721.259171289626,12600.730631005714,12588.12990037471,12588.12990037471,12588.12990037471,12588.12990037471,12588.12990037471,12588.12990037471,12588.12990037471,12588.12990037471,12662.54933335029,12649.886784016939,12649.886784016939,12649.886784016939,12649.886784016939
RADHI,KPCL,10.0,-2.6043381700657147,1.0091128246260708,0.022344704379222646,0.05,12693.250532207425,3.4051555600638332,0.9316482229910359,0.0213128537528809,10,0.7,2.3044425087108005,28.34464285714285,28.700000000000006,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10380.052356020944,10610.359277304873,10772.689829491143,10942.537416345962,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10720.040757463416,10709.320716705952,10709.320716705952,10709.320716705952,10709.320716705952,10709.320716705952,10709.320716705952,10709.320716705952,10709.320716705952,10709.320716705952,10965.132952287358,10954.16781933507,10954.16781933507,10954.16781933507,10954.16781933507,10954.16781933507,10954.16781933507,10954.16781933507,11100.219364472026,11089.119145107554,11089.119145107554,11089.119145107554,11089.119145107554,11191.881351887576,11180.689470535688,11180.689470535688,11180.689470535688,11180.689470535688,11180.689470535688,11180.689470535688,11710.089689446393,11698.379599756945,11698.379599756945,11698.379599756945,11698.379599756945,11698.379599756945,11698.379599756945,11698.379599756945,11698.379599756945,11698.379599756945,11698.379599756945,11698.379599756945,11698.379599756945,11564.087188827587,11552.52310163876,11552.52310163876,11552.52310163876,11552.52310163876,11653.349207930496,11641.695858722567,11641.695858722567,11641.695858722567,11641.695858722567,11641.695858722567,11641.695858722567,11641.695858722567,11641.695858722567,11641.695858722567,12458.952805302115,12705.956488696122,12693.250532207425,12693.250532207425
RADHI,HDHPC,12.0,-1.1651199154896914,2.6031652821869544,0.009480673408110762,0.05,11705.251451320488,2.4430439472292287,1.8745232399587524,0.007905368421052323,6,0.5,15.385833333333336,30.771666666666672,3.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10027.87878787879,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10292.893856407984,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10916.41864559673,10840.961295660501,10830.120334364841,10830.120334364841,10995.230797079723,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,10984.235566282643,11659.766053609026,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11648.106287555418,11716.968419740228,11705.251451320488,11705.251451320488,11705.251451320488,11705.251451320488
