Stock A,Stock B,Best Rolling Window,Z Entry Threshold A,Z Entry Threshold B,Z Exit Threshold,Stop Loss Threshold,Final Cumulative Returns,Final Sharpe Ratio,Final Sortino Ratio,Final Max Drawdown,Total Trades,Win Rate,Profit Factor,Average Profit,Average Loss,Timestep 1,Timestep 2,Timestep 3,Timestep 4,Timestep 5,Timestep 6,Timestep 7,Timestep 8,Timestep 9,Timestep 10,Timestep 11,Timestep 12,Timestep 13,Timestep 14,Timestep 15,Timestep 16,Timestep 17,Timestep 18,Timestep 19,Timestep 20,Timestep 21,Timestep 22,Timestep 23,Timestep 24,Timestep 25,Timestep 26,Timestep 27,Timestep 28,Timestep 29,Timestep 30,Timestep 31,Timestep 32,Timestep 33,Timestep 34,Timestep 35,Timestep 36,Timestep 37,Timestep 38,Timestep 39,Timestep 40,Timestep 41,Timestep 42,Timestep 43,Timestep 44,Timestep 45,Timestep 46,Timestep 47,Timestep 48,Timestep 49,Timestep 50,Timestep 51,Timestep 52,Timestep 53,Timestep 54,Timestep 55,Timestep 56,Timestep 57,Timestep 58,Timestep 59,Timestep 60,Timestep 61,Timestep 62,Timestep 63,Timestep 64,Timestep 65,Timestep 66,Timestep 67,Timestep 68,Timestep 69,Timestep 70,Timestep 71,Timestep 72,Timestep 73,Timestep 74,Timestep 75,Timestep 76,Timestep 77,Timestep 78,Timestep 79,Timestep 80,Timestep 81,Timestep 82,Timestep 83,Timestep 84,Timestep 85,Timestep 86,Timestep 87,Timestep 88,Timestep 89,Timestep 90,Timestep 91,Timestep 92,Timestep 93,Timestep 94,Timestep 95,Timestep 96,Timestep 97,Timestep 98,Timestep 99,Timestep 100,Timestep 101
NICA,UNHPL,10.0,-1.944661284604528,1.9834041306575743,0.06728790494883163,0.05,11659.625364310852,2.743478311237463,5.933238745948228,0.0010000000000001982,6,0.8333333333333334,72.82272727272581,16.021000000000008,1.1000000000000227,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10352.483008608973,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10342.130525600363,10767.545078900856,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10756.777533821954,10799.648230490819,10788.848582260329,10788.848582260329,10788.848582260329,10788.848582260329,10788.848582260329,10788.848582260329,10788.848582260329,10788.848582260329,10788.848582260329,10788.848582260329,10788.848582260329,11372.68860986154,11361.315921251678,11361.315921251678,11361.315921251678,11361.315921251678,11361.315921251678,11629.004470062924,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11617.37546559286,11659.625364310852
NYADI,RADHI,8.0,-1.1017064982231166,1.7484889551599119,0.0006971123194204898,0.05,11525.459120900157,2.367101609803955,0.6158159242762345,0.025526120947063666,9,0.6666666666666666,8.344821428571429,19.47125,4.666666666666667,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10064.231177094383,10054.166945917288,10054.166945917288,10054.166945917288,10054.166945917288,10054.166945917288,10054.166945917288,10054.166945917288,10054.166945917288,10054.166945917288,10054.166945917288,10054.166945917288,10054.166945917288,10054.166945917288,10218.664288449105,10267.97893453739,10257.710955602852,10257.710955602852,10287.418352266483,10277.130933914215,10277.130933914215,10277.130933914215,10277.130933914215,10277.130933914215,10277.130933914215,10277.130933914215,10233.486494753308,10223.253008258554,10223.253008258554,10223.253008258554,10223.253008258554,10223.253008258554,10223.253008258554,10223.253008258554,10034.855322495983,10024.820467173487,10024.820467173487,10024.820467173487,10024.820467173487,10024.820467173487,10024.820467173487,10024.820467173487,10024.820467173487,10024.820467173487,10024.820467173487,10337.299560960344,10326.962261399383,10326.962261399383,10326.962261399383,10326.962261399383,10326.962261399383,10285.16810111156,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10274.882933010447,10906.788233390593,11292.12851631509,11280.836387798774,11280.836387798774,11280.836387798774,11280.836387798774,11280.836387798774,11536.996117017174,11525.459120900157,11525.459120900157,11525.459120900157,11525.459120900157,11525.459120900157,11525.459120900157,11525.459120900157,11525.459120900157,11525.459120900157,11525.459120900157,11525.459120900157,11525.459120900157,11525.459120900157
NYADI,KPCL,6.0,-1.8176817952807285,1.0149564883937792,-0.11424153893736055,0.05,12169.275366781485,3.555791638872823,1.4293332178471425,0.012910918218543361,11,0.7272727272727273,2.851288659793813,17.285937499999992,16.166666666666668,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10380.052356020944,10610.359277304873,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10599.748918027568,10483.853650056286,10473.369796406228,10473.369796406228,10473.369796406228,10473.369796406228,10473.369796406228,10473.369796406228,10473.369796406228,10473.369796406228,10473.369796406228,10473.369796406228,10723.54590118102,10712.822355279839,10712.822355279839,10712.822355279839,10712.822355279839,10712.822355279839,10712.822355279839,10915.89091030265,10904.975019392346,10904.975019392346,10904.975019392346,10904.975019392346,10904.975019392346,10904.975019392346,10904.975019392346,10904.975019392346,10904.975019392346,10904.975019392346,10904.975019392346,10904.975019392346,10904.975019392346,10869.997251835664,10859.127254583827,10859.127254583827,10859.127254583827,10859.127254583827,10859.127254583827,10859.127254583827,10859.127254583827,10859.127254583827,11205.28053021967,11194.075249689451,11194.075249689451,11194.075249689451,11194.075249689451,11724.109278745134,11828.781535728664,11816.952754192935,11816.952754192935,11816.952754192935,11816.952754192935,11816.952754192935,11816.952754192935,11816.952754192935,11816.952754192935,11909.71060457319,11897.800893968617,11897.800893968617,11897.800893968617,11897.800893968617,11897.800893968617,11897.800893968617,11909.095687409872,11897.186591722462,11897.186591722462,11897.186591722462,12111.143310277901,12099.032166967623,12181.45682360509,12169.275366781485,12169.275366781485,12169.275366781485,12169.275366781485,12169.275366781485,12169.275366781485,12169.275366781485,12169.275366781485
RADHI,NHPC,10.0,-1.4258066772901765,1.009735491608515,0.33515385048583235,0.05,12664.079835610242,2.951318839722371,1.0398858536067321,0.01695327102803731,11,0.7272727272727273,46.078703703703894,15.5515625,1.3499999999999943,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10066.976906927923,9969.942435075036,9959.97249263996,9909.797288010148,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,9899.887490722136,10083.15613963575,10073.072983496115,10073.072983496115,10073.072983496115,10073.072983496115,10073.072983496115,10073.072983496115,10073.072983496115,10073.072983496115,10073.072983496115,10073.072983496115,10073.072983496115,10073.072983496115,10349.63206857958,10339.282436511,10339.282436511,10339.282436511,10339.282436511,10339.282436511,10339.282436511,10339.282436511,10339.282436511,11240.201945089017,11049.64375510405,11719.692174848684,11707.972482673835,11707.972482673835,11892.487512694071,11880.595025181377,11880.595025181377,11880.595025181377,11880.595025181377,11880.595025181377,11880.595025181377,11880.595025181377,12278.390120679693,12266.111730559012,12266.111730559012,12266.111730559012,12266.111730559012,12266.111730559012,12266.111730559012,12266.111730559012,12266.111730559012,12313.102197236954,12300.789095039718,12300.789095039718,12300.789095039718,12300.789095039718,12300.789095039718,12300.789095039718,12614.868529867003,12602.253661337136,12602.253661337136,12602.253661337136,12602.253661337136,12602.253661337136,12602.253661337136,12602.253661337136,12602.253661337136,12602.253661337136,12676.756592202444,12664.079835610242,12664.079835610242,12664.079835610242,12664.079835610242
RADHI,KPCL,10.0,-2.2692938514503758,1.100173324921823,-0.2865666388592736,0.05,12667.876724393547,3.3729485670919526,0.9215497987013418,0.02326924935822875,11,0.6363636363636364,2.0208123107971736,28.608928571428567,24.775000000000006,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10380.052356020944,10610.359277304873,10772.689829491143,10942.537416345962,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10931.594878929616,10920.663284050686,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10909.742620766636,10698.611395989248,10687.912784593258,10687.912784593258,10687.912784593258,10687.912784593258,10687.912784593258,10687.912784593258,10687.912784593258,10687.912784593258,10687.912784593258,10943.213651515738,10932.270437864223,10932.270437864223,10932.270437864223,10932.270437864223,10932.270437864223,10932.270437864223,10932.270437864223,11078.03002596245,11066.951995936488,11066.951995936488,11066.951995936488,11066.951995936488,11169.508781065158,11158.339272284093,11158.339272284093,11158.339272284093,11158.339272284093,11158.339272284093,11158.339272284093,11686.681220157196,11674.994538937039,11674.994538937039,11674.994538937039,11674.994538937039,11674.994538937039,11674.994538937039,11674.994538937039,11674.994538937039,11674.994538937039,11674.994538937039,11674.994538937039,11674.994538937039,11540.970578537126,11529.42960795859,11529.42960795859,11529.42960795859,11529.42960795859,11630.054162863848,11618.424108700985,11618.424108700985,11618.424108700985,11618.424108700985,11618.424108700985,11618.424108700985,11618.424108700985,11618.424108700985,11618.424108700985,12434.04735864432,12680.557281675223,12667.876724393547,12667.876724393547
RADHI,HDHPC,11.0,-1.201610867623132,2.547178487358266,0.3983893858409797,0.05,11786.724600312118,2.5729769295740206,5.8856789685599376,0.0010000000000000952,6,0.5,12.0794117647059,20.535000000000007,2.549999999999997,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10027.87878787879,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10017.85090909091,10292.893856407984,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10282.600962551576,10916.41864559673,10905.502226951134,10905.502226951134,10905.502226951134,11071.761923356962,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11060.690161433604,11740.922606361772,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11729.181683755409,11798.523123435554,11786.724600312118,11786.724600312118,11786.724600312118,11786.724600312118
RADHI,DHPL,11.0,-1.2410473671298492,2.095742891585158,0.4958481175739473,0.05,11650.9749751962,2.4833926912952884,0.9920392078425821,0.015000449453608388,7,0.8571428571428571,inf,19.394166666666663,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10029.30131004367,10019.272008733626,10444.873258843745,10434.428385584903,10434.428385584903,10434.428385584903,10434.428385584903,10434.428385584903,10434.428385584903,10434.428385584903,10434.428385584903,10434.428385584903,10434.428385584903,10434.428385584903,10434.428385584903,10720.908586057423,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10710.187677471366,10570.660799515028,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,10560.090138715512,11209.535682246516,11605.572128431952,11593.96655630352,11593.96655630352,11593.96655630352,11593.96655630352,11593.96655630352,11605.700490262916,11594.094789772653,11594.094789772653,11594.094789772653,11594.094789772653,11594.094789772653,11594.094789772653,11594.094789772653,11594.094789772653,11662.637612809009,11650.9749751962,11650.9749751962,11650.9749751962,11650.9749751962
RADHI,API,14.0,-1.7742801701893771,1.1096780386770264,0.45473763440265014,0.05,13513.317672673382,3.124249792733093,1.558205090626976,0.017957446808510625,8,0.625,9.103353658536598,29.858999999999998,5.466666666666659,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10041.223676721687,10031.182453044965,10031.182453044965,10031.182453044965,10031.182453044965,10031.182453044965,10031.182453044965,10031.182453044965,10031.182453044965,10031.182453044965,10031.182453044965,10031.182453044965,10031.182453044965,10031.182453044965,10021.15127059192,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10011.130119321328,10677.623523102766,10485.880666645346,11121.74259360304,11110.620851009437,11110.620851009437,11110.091773826054,11098.981682052226,11098.981682052226,11098.981682052226,11098.981682052226,11098.981682052226,11098.981682052226,11098.981682052226,11875.403807270979,11863.528403463708,11863.528403463708,11863.528403463708,11863.528403463708,11863.528403463708,11863.528403463708,11863.528403463708,11863.528403463708,11863.528403463708,12593.135400276728,12580.54226487645,12580.54226487645,12580.54226487645,12580.54226487645,12580.54226487645,12580.54226487645,12580.54226487645,12580.54226487645,13526.844517190573,13513.317672673382,13513.317672673382,13513.317672673382,13513.317672673382,13513.317672673382,13513.317672673382,13513.317672673382,13513.317672673382,13513.317672673382,13513.317672673382,13513.317672673382
RADHI,UNHPL,19.0,-2.706016016543582,1.7186326065777708,0.22504849391336446,0.05,12180.702332285116,2.739259019067813,10.350688414385269,0.0010000000000000868,3,1.0,inf,8.510000000000007,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10748.928571428572,11106.542302904567,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11095.435760601662,11578.526757004904,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,11566.948230247897,12192.895227512628,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116,12180.702332285116
NHPC,KPCL,5.0,-1.3924805556737248,1.5031647620688526,0.04553290068444116,0.05,12105.258753475568,3.215146422469789,2.0105809750904196,0.009393581035529498,11,0.6363636363636364,1.6793154761904756,8.060714285714282,8.399999999999999,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10380.052356020944,10621.816642247635,10600.57300896314,10600.57300896314,10600.57300896314,10600.57300896314,10600.57300896314,10600.57300896314,10600.57300896314,10600.57300896314,10589.972435954176,10579.38246351822,10579.38246351822,10579.38246351822,10579.38246351822,10579.38246351822,10532.57231919334,10522.039746874145,10522.039746874145,10522.039746874145,10522.039746874145,10522.039746874145,10716.825799749207,10706.108973949458,10706.108973949458,10706.108973949458,10706.108973949458,10706.108973949458,10706.108973949458,10706.108973949458,10706.108973949458,10706.108973949458,10706.108973949458,10695.402864975507,10684.707462110531,10684.707462110531,10684.707462110531,10684.707462110531,10684.707462110531,10684.707462110531,10684.707462110531,10684.707462110531,10684.707462110531,10684.707462110531,10684.707462110531,10684.707462110531,10684.707462110531,10796.13369707254,10785.337563375468,10785.337563375468,10785.337563375468,11348.988682991874,11337.639694308884,11337.639694308884,11337.639694308884,11337.639694308884,11337.639694308884,11337.639694308884,11337.639694308884,11337.639694308884,11337.639694308884,11337.639694308884,11270.451612770688,11259.181161157918,11259.181161157918,11259.181161157918,11347.56075133444,11336.213190583107,11336.213190583107,11336.213190583107,11336.213190583107,11336.213190583107,11336.213190583107,11336.213190583107,11336.213190583107,11336.213190583107,11336.213190583107,11616.718346739799,12117.376129605173,12105.258753475568,12105.258753475568,12105.258753475568,12105.258753475568,12105.258753475568,12105.258753475568,12105.258753475568,12105.258753475568,12105.258753475568
NHPC,HDHPC,18.0,-1.358376216973851,1.3647289233689788,-0.19338732250478208,0.05,12683.830271839268,3.543315879213033,3.5758221850171514,0.005582495818652869,10,0.7,34.410000000000124,19.662857142857145,1.999999999999993,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9967.011494252873,9957.04448275862,9957.04448275862,9957.04448275862,9957.04448275862,9957.04448275862,9957.04448275862,9957.04448275862,9957.04448275862,9957.04448275862,9957.04448275862,10170.754587772377,10160.583833184604,10160.583833184604,10160.583833184604,10160.583833184604,10160.583833184604,10160.583833184604,10160.583833184604,10160.583833184604,10160.583833184604,10160.583833184604,10709.991634367383,10699.281642733016,10699.281642733016,10699.281642733016,10699.281642733016,10699.281642733016,10699.281642733016,10699.281642733016,10699.281642733016,10699.281642733016,10699.281642733016,11136.894975263585,11256.064155165303,11233.552026854972,11404.8130023402,11393.408189337859,11393.408189337859,11352.49817962174,11341.145681442118,11341.145681442118,11341.145681442118,11758.92896695038,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,11747.17003798343,12047.11376499503,12035.066651230036,12035.066651230036,12035.066651230036,12035.066651230036,12035.066651230036,12035.066651230036,12035.066651230036,12035.066651230036,12035.066651230036,12035.066651230036,12696.526798637906,12683.830271839268,12683.830271839268,12683.830271839268
NHPC,DHPL,22.0,-1.0057775247562502,1.9438773171092385,0.20028380124857093,0.05,11947.946382503633,2.818442970879056,7.07465758905497,0.0010000000000002006,5,0.6,2.5153508771929842,19.116666666666667,11.399999999999991,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10037.846889952154,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10570.037384216768,10559.46734683255,10559.46734683255,10559.46734683255,10559.46734683255,10559.46734683255,10559.46734683255,10559.46734683255,10559.46734683255,10559.46734683255,11069.4450022169,11058.375557214684,11058.375557214684,11058.375557214684,11058.375557214684,11451.18828896444,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11439.737100675475,11959.906288792426,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633,11947.946382503633
NHPC,API,12.0,-1.0767188476120906,2.67180075119557,-0.4901327314446916,0.1,12425.67122812257,2.856106655471875,1.14462811629248,0.017936317757009247,7,0.8571428571428571,2.273866348448687,15.879166666666668,41.900000000000006,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10231.212956581665,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10220.981743625083,10410.194552000974,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,10399.78435744897,11305.97573679889,11114.302465896524,11103.188163430628,11218.978554277832,11207.759575723554,11207.759575723554,11207.759575723554,11793.486837028762,11781.693350191734,11781.693350191734,11781.693350191734,11781.693350191734,12141.082890434978,12128.941807544543,12128.941807544543,12128.941807544543,12128.941807544543,12128.941807544543,12128.941807544543,12128.941807544543,12128.941807544543,12128.941807544543,12128.941807544543,12438.10933746003,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257,12425.67122812257
NHPC,AKPL,12.0,-1.0751291031118206,2.0667173085244865,-0.16516772994346118,0.05,13136.381192365005,2.876645317321029,1.2242769575843622,0.020923465838509212,7,0.8571428571428571,108.07083333333436,10.807083333333333,0.5999999999999943,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9949.623149394347,10064.178269979267,10054.114091709287,10181.787567914967,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10171.605780347052,10721.609565368428,10710.887955803059,10710.887955803059,10710.887955803059,10710.887955803059,10710.887955803059,10842.489565162121,10626.253358499558,10615.627105141059,10615.627105141059,11393.526444102255,11382.132917658155,11382.132917658155,11382.132917658155,11382.132917658155,11976.973081441858,11964.996108360416,11964.996108360416,11964.996108360416,11964.996108360416,11964.996108360416,11964.996108360416,11964.996108360416,11964.996108360416,11964.996108360416,11964.996108360416,11964.996108360416,13149.530723088094,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005,13136.381192365005
NHPC,UNHPL,26.0,-1.915640171796178,1.001337535304805,0.1512729488267499,0.2,12429.389214537114,2.5936029066864457,0.5511744429914964,0.02748782308588944,7,0.8571428571428571,1.0243468795355593,11.76291666666667,68.89999999999998,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10037.846889952154,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10027.809043062201,10798.389123598832,10856.780412933851,10845.923632520917,11432.852284331228,11148.196760014016,11719.663020016473,11707.943356996457,11707.943356996457,11905.305830728683,11893.400524897954,11893.400524897954,11893.400524897954,11893.400524897954,12162.769974624023,12780.702915182976,12767.922212267793,12767.922212267793,12767.922212267793,12767.922212267793,12441.831045582696,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114,12429.389214537114
